"applicantsCount","applyUrl","benefits/0","companyAddress/addressCountry","companyAddress/addressLocality","companyAddress/addressRegion","companyAddress/postalCode","companyAddress/streetAddress","companyAddress/type","companyDescription","companyEmployeesCount","companyLinkedinUrl","companyLogo","companyName","companySlogan","companyWebsite","descriptionHtml","descriptionText","employmentType","id","industries","inputUrl","jobFunction","jobPosterName","jobPosterPhoto","jobPosterProfileUrl","jobPosterTitle","link","location","postedAt","refId","salary","salaryInfo/0","salaryInfo/1","seniorityLevel","title","trackingId"
"129","",,,,,,,,,,,"https://static.licdn.com/aero-v1/sc/h/6puxblwmhnodu6fjircz4dn4h","REACTIV",,,"<p><strong>Vous évoluez au sein d 'un groupe dynamique, responsable, bienveillant et en croissance permanente.</strong></p><p>La Direction de l’Audit Interne, Risk management, Qualité &amp; Sécurité est ainsi en constant développement pour refléter l’expansion continue et la diversification du Groupe. Spécifiquement pour l’Audit Interne, le département est actuellement constitué d’une équipe de 14 généralistes et spécialistes (cyber, investigation et fraude…) et vise ainsi à se renforcer davantage.</p><p>Vous participerez à des missions d'audit, définies dans le cadre du plan d'audit annuel.</p><p><strong>Ces missions couvrent des thématiques variées :</strong></p><p>- Audits post acquisition (6 mois après l’acquisition d'une filiale) ;</p><p>- Audits d’entité pour les filiales de « petite taille »,cycle couvrant les aspects de gouvernance ainsi que les principaux processus (ventes, achats…) ;</p><p>- Audits de processus : gouvernance, ventes, achats et organisation de prestations de transport, ressources humaines et paie, trésorerie, sécurité informatique ,sécurité opérationnelle… ;</p><p>- Audits de conformité (RGPD, Sapin II, Tradecompliance…) ;</p><p>- Audits de projets spécifiques, etc…</p><p> </p><p><strong>Vos principales missions sont :</strong></p><p>- La phase de préparation de la mission (organisation des travaux de l’équipe, analyse documentaire…).</p><p>- L’identification des risques, des points d’amélioration mais aussi des bonnes pratiques du processus revu ou de l’organisation auditée à travers la conduite d’entretiens d’audit et la réalisation de tests terrain</p><p>- L’établissement de recommandations à valeur ajoutée afin d’améliorer l’efficience des processus, projets, organisations audités (rédaction d’un rapport d’audit et présentation des conclusions).</p><p>- Le suivi des recommandations émises et du plan d'action de la filiale (sur une base semestrielle).</p><p> </p><p>Vous pouvez être ponctuellement amenés à contribuer à des projets ou missions transverses sur des sujets relatifs à qualité ou à la sécurité.</p><p>Ce descriptif de poste n'est pas limitatif.</p><p><br></p><p><strong>PROFIL RECHERCHE</strong></p><p><br></p><p>De formation Bac+5, type école de commerce ou équivalent, vous bénéficiez de <strong>2 ans d’expérience professionnelle</strong> minimum sur un poste en audit interne ou au sein du département Advisory d'un big 4 ou encore d'une expertise terrain ( pure ou fonction support) de processus opérationnels dans le domaine de la logistique/livraisons de colis.</p><p><br></p><p><strong>L'anglais des affaires est indispensable pour ce poste.</strong></p><p><br></p><p>Le poste implique par ailleurs des <strong>déplacements à l’étranger (environ 25%)</strong>, et dans une moindre mesure en France.</p><p><br></p><p>Compte tenu de la proximité géographique d’une grande partie des filiales (Europe), les déplacements permettent, dans la majorité des cas, un retour en France pour le week-end.</p><p><strong>Autonomie, rigueur, esprit d’équipe, humilité vous permettront de mener à bien vos missions.</strong></p><p><br></p><p>CDI – Télétravail : 2j/sem</p><p></p>","Vous évoluez au sein d 'un groupe dynamique, responsable, bienveillant et en croissance permanente.La Direction de l’Audit Interne, Risk management, Qualité &amp; Sécurité est ainsi en constant développement pour refléter l’expansion continue et la diversification du Groupe. Spécifiquement pour l’Audit Interne, le département est actuellement constitué d’une équipe de 14 généralistes et spécialistes (cyber, investigation et fraude…) et vise ainsi à se renforcer davantage.Vous participerez à des missions d'audit, définies dans le cadre du plan d'audit annuel.Ces missions couvrent des thématiques variées :- Audits post acquisition (6 mois après l’acquisition d'une filiale) ;- Audits d’entité pour les filiales de « petite taille »,cycle couvrant les aspects de gouvernance ainsi que les principaux processus (ventes, achats…) ;- Audits de processus : gouvernance, ventes, achats et organisation de prestations de transport, ressources humaines et paie, trésorerie, sécurité informatique ,sécurité opérationnelle… ;- Audits de conformité (RGPD, Sapin II, Tradecompliance…) ;- Audits de projets spécifiques, etc… Vos principales missions sont :- La phase de préparation de la mission (organisation des travaux de l’équipe, analyse documentaire…).- L’identification des risques, des points d’amélioration mais aussi des bonnes pratiques du processus revu ou de l’organisation auditée à travers la conduite d’entretiens d’audit et la réalisation de tests terrain- L’établissement de recommandations à valeur ajoutée afin d’améliorer l’efficience des processus, projets, organisations audités (rédaction d’un rapport d’audit et présentation des conclusions).- Le suivi des recommandations émises et du plan d'action de la filiale (sur une base semestrielle). Vous pouvez être ponctuellement amenés à contribuer à des projets ou missions transverses sur des sujets relatifs à qualité ou à la sécurité.Ce descriptif de poste n'est pas limitatif.PROFIL RECHERCHEDe formation Bac+5, type école de commerce ou équivalent, vous bénéficiez de 2 ans d’expérience professionnelle minimum sur un poste en audit interne ou au sein du département Advisory d'un big 4 ou encore d'une expertise terrain ( pure ou fonction support) de processus opérationnels dans le domaine de la logistique/livraisons de colis.L'anglais des affaires est indispensable pour ce poste.Le poste implique par ailleurs des déplacements à l’étranger (environ 25%), et dans une moindre mesure en France.Compte tenu de la proximité géographique d’une grande partie des filiales (Europe), les déplacements permettent, dans la majorité des cas, un retour en France pour le week-end.Autonomie, rigueur, esprit d’équipe, humilité vous permettront de mener à bien vos missions.CDI – Télétravail : 2j/sem","Full-time","4296479525","Transportation, Logistics, Supply Chain and Storage and Freight and Package Transportation","https://www.linkedin.com/jobs/search/?currentJobId=4247119878&geoId=105015875&keywords=Internal%20audit&origin=JOB_SEARCH_PAGE_SEARCH_BUTTON&refresh=true","Accounting/Auditing","Nathalie Naufal","https://static.licdn.com/aero-v1/sc/h/9c8pery4andzj6ohjkjp54ma2","https://fr.linkedin.com/in/nathalie-naufal-6438a7135","ASSOCIEE-GERANTE chez REACTIV'","https://fr.linkedin.com/jobs/view/auditeur-interne-auditrice-interne-at-reactiv-4296479525?refId=I8N%2BNd%2B%2BZWKwebqLT%2ByDUw%3D%3D&trackingId=jaon0tKgcYLMPPaR%2BiK8lg%3D%3D&position=23&pageNum=0&trk=public_jobs_jserp-result_search-card","Issy-les-Moulineaux, Île-de-France, France","2025-09-05","I8N+Nd++ZWKwebqLT+yDUw==","","",,"Not Applicable","Auditeur interne/Auditrice interne","jaon0tKgcYLMPPaR+iK8lg=="
"128","https://carrieres.nexia-sa.fr/fr/offres/auditeur-financier-junior-c5fe0c?utm_source=linkedin&utm_medium=job-board",,"FR","Paris",,"75017","31, rue Henri Rochefort","PostalAddress","Nexia S&A, acteur de l’audit et du conseil, apporte des solutions pertinentes à ses clients dans les domaines comptables et financiers et les accompagne pour les mettre en œuvre. 

Au cœur de notre réussite, plus de 540 collaborateurs, dont 56 associés, engagés auprès de 4500 clients à toutes les étapes de leur développement sur des missions d’audit, d’expertise comptable et de conseil de la direction financière.

Ses équipes ont acquis une solide expérience à l’international et accompagnent leurs clients, avec les membres du réseau Nexia, dans la plupart des pays sur les 5 continents.","414","https://fr.linkedin.com/company/nexia-sa?trk=public_jobs_jserp-result_job-search-card-subtitle","https://media.licdn.com/dms/image/v2/D4E0BAQFKX_M_sRvQVg/company-logo_100_100/company-logo_100_100/0/1690373169204/aca_nexia_logo?e=1760572800&v=beta&t=GTEJ5bx3IhqlCfhyFZsqyDupiERJOG2O987mMj9wGwI","Nexia S&A","Acteur de référence de l’audit et du conseil","https://nexia-sa.fr","<strong>Le cabinet<br><br></strong>Vous aspirez à participer à la croissance des PME et ETI tout en développant vos compétences dans un environnement dynamique et stimulant ? Chez <strong>Nexia S&amp;A</strong>, nous vous offrons <strong>une expérience riche en défis et en opportunités</strong> de développement personnel et professionnel.<br><br>En tant que partenaire de confiance des entreprises, Nexia S&amp;A offre des solutions sur mesure et innovantes dans les domaines comptables et financiers. Avec plus de <strong>540 collaborateurs passionnés</strong>, dont 56 associés, nous sommes fiers d'<strong>accompagner plus de 3500 clients</strong> à chaque étape de leur développement sur <strong>des missions d’audit, d’expertise comptable et de conseil.<br><br></strong><strong>Description Du Poste<br><br></strong>Nous recherchons pour notre pôle audit, un <strong>Auditeur financier junior H/F</strong> en CDI sur notre site Paris Rochefort, basé à Paris 17ème pour un démarrage dès à présent.<br><br>Sous la responsabilité d’un auditeur senior ou d’un manager, vous participez à des travaux de contrôle de la mission, en veillant à la bonne compréhension du client et de ses attentes.<br><br>Vous rédigez des synthèses et vous avez le souci de parfaire vos connaissances afin de proposer des conclusions et des solutions toujours plus pertinentes.<br><br>Vous travaillez auprès de clients de secteurs diversifiés au sein d'une équipe dynamique.<br><br><strong>Profil recherché<br><br></strong>Vous êtes ou serez diplômé(e) d’un cycle bac+5 de type Master CCA, DSCG, Master audit, contrôle de gestion, avec une première expérience en audit (stage/alternance).<br><br>Vous alliez esprit d’analyse et de synthèse, vous savez être autonome et faites preuve d’une grande rigueur afin de vous auto-contrôler.<br><br>Vous aimez le travail en équipe, avez de très bonnes aptitudes relationnelles et savez vous adapter rapidement à de nouveaux environnements.<br><br><strong>Nos Engagements RSE<br><br></strong>Chez Nexia S&amp;A, nous veillons au bien-être et à la qualité de vie au travail. Nous nous engageons à promouvoir la diversité et la parité au sein de nos équipes car nous croyons en une culture d’entreprise où chacun est valorisé pour ses compétences et sa motivation, et où la diversité est célébrée comme une force.<br><br>Prêt(e) à vivre une expérience professionnelle enrichissante et stimulante ? Nous attendons votre candidature avec enthousiasme pour construire ensemble l'avenir de Nexia S&amp;A !<br><br>","Le cabinetVous aspirez à participer à la croissance des PME et ETI tout en développant vos compétences dans un environnement dynamique et stimulant ? Chez Nexia S&amp;A, nous vous offrons une expérience riche en défis et en opportunités de développement personnel et professionnel.En tant que partenaire de confiance des entreprises, Nexia S&amp;A offre des solutions sur mesure et innovantes dans les domaines comptables et financiers. Avec plus de 540 collaborateurs passionnés, dont 56 associés, nous sommes fiers d'accompagner plus de 3500 clients à chaque étape de leur développement sur des missions d’audit, d’expertise comptable et de conseil.Description Du PosteNous recherchons pour notre pôle audit, un Auditeur financier junior H/F en CDI sur notre site Paris Rochefort, basé à Paris 17ème pour un démarrage dès à présent.Sous la responsabilité d’un auditeur senior ou d’un manager, vous participez à des travaux de contrôle de la mission, en veillant à la bonne compréhension du client et de ses attentes.Vous rédigez des synthèses et vous avez le souci de parfaire vos connaissances afin de proposer des conclusions et des solutions toujours plus pertinentes.Vous travaillez auprès de clients de secteurs diversifiés au sein d'une équipe dynamique.Profil recherchéVous êtes ou serez diplômé(e) d’un cycle bac+5 de type Master CCA, DSCG, Master audit, contrôle de gestion, avec une première expérience en audit (stage/alternance).Vous alliez esprit d’analyse et de synthèse, vous savez être autonome et faites preuve d’une grande rigueur afin de vous auto-contrôler.Vous aimez le travail en équipe, avez de très bonnes aptitudes relationnelles et savez vous adapter rapidement à de nouveaux environnements.Nos Engagements RSEChez Nexia S&amp;A, nous veillons au bien-être et à la qualité de vie au travail. Nous nous engageons à promouvoir la diversité et la parité au sein de nos équipes car nous croyons en une culture d’entreprise où chacun est valorisé pour ses compétences et sa motivation, et où la diversité est célébrée comme une force.Prêt(e) à vivre une expérience professionnelle enrichissante et stimulante ? Nous attendons votre candidature avec enthousiasme pour construire ensemble l'avenir de Nexia S&amp;A !","Full-time","4297534292","Retail Office Equipment and Security and Investigations","https://www.linkedin.com/jobs/search/?currentJobId=4247119878&geoId=105015875&keywords=Internal%20audit&origin=JOB_SEARCH_PAGE_SEARCH_BUTTON&refresh=true","Accounting/Auditing and Finance",,,,,"https://fr.linkedin.com/jobs/view/auditeur-financier-junior-f-h-at-nexia-s-a-4297534292?refId=I8N%2BNd%2B%2BZWKwebqLT%2ByDUw%3D%3D&trackingId=ml83l7KulP3oPK20z%2FD6lA%3D%3D&position=21&pageNum=0","Paris, Île-de-France, France","2025-09-08","I8N+Nd++ZWKwebqLT+yDUw==","","",,"Entry level","Auditeur financier junior F/H","ml83l7KulP3oPK20z/D6lA=="
"70","https://recrutement.talenz.fr/jobs/6214007-auditeur",,"FR","Paris",,"75009","62, rue de la chaussée d'Antin","PostalAddress","Le Réseau Talenz accompagne les entreprises dans leur réussite ! 🚀

🏆 Depuis 10 ans, Talenz est devenu un acteur référent sur son marché devenant le 5è réseau pluridisciplinaire Français. 

🌏 Regroupant 7 cabinets indépendants via 48 sites, nos 1 300 collaborateurs interviennent dans les métiers traditionnels de l’expertise comptable, du conseil social, de la paie, de l’audit, du juridique et de la fiscalité, mais également à travers des services spécifiques (accompagnement à l’international, gestion de patrimoine, SI et data, Fusion-acquisition, Market place...).

🎯 Conjuguant, l’agilité de sites à taille humaine et de cabinets significativement ancrés dans leur territoire respectif, avec les synergies sans limite d’un réseau devenu national, nous disposons aujourd’hui d’une force de frappe inédite au sein de notre écosystème.","843","https://fr.linkedin.com/company/talenz?trk=public_jobs_jserp-result_job-search-card-subtitle","https://media.licdn.com/dms/image/v2/D4E0BAQEOF51LTNXkEA/company-logo_100_100/company-logo_100_100/0/1730819327376/talenz_logo?e=1760572800&v=beta&t=t-fKGpvAg-uck24THKq5dMXoMRwwK1QBs7XACKUM7GY","TALENZ","Votre réussite, notre engagement.","http://www.talenz.fr","Top 5 du classement des cabinets en France, <strong>Talenz,</strong> collectif créé en 2011 ayant pour objectif de mutualiser ses moyens et pratiques en intelligence collective, est devenu en 10 ans un acteur référent sur son marché avec 47 sites, 6 cabinets indépendants, plus de 1400 collaborateurs et 90 associés répartis sur le territoire national.<br><br>Afin de poursuivre sa croissance<em>, </em><strong>Talenz Sofidem</strong>, membre du Réseau Talenz, recherche un/un<em>e</em> Auditeur financier pour un poste basé à Paris (75002).<br><br><strong>Vous ne connaissez pas Talenz Sofidem ? Pas d’inquiétude, en voici un petit résumé ! </strong><strong>😉<br><br></strong>Fondé il y a plus de 35 ans, Talenz Sofidem est un cabinet d’expertise comptable aux compétences multi-services pour ses clients (audit, conseil, juridique, création d’entreprises, social...).<br><br>En quelques chiffres, Talenz Sofidem c’est :<br><br><ul><li>+100 collaborateurs</li><li>3 sites : Paris, Laval et Caen</li><li>Une politique d'emploi tournée vers l'alternance : 90% de nos alternants sont embauchés en CDI et nous avons obtenu le label HappyTrainees !</li><li>97% de nos collaborateurs estiment avoir un travail intéressant et motivant (Source : enquête QVT interne - novembre 2024)</li><li>95% de nos collaborateurs se sentent autonomes et responsables dans leur travail (Source : enquête QVT interne - novembre 2024)<br><br></li></ul><em>Envie d’en savoir plus ? </em><em>Rendez-vous sur </em><em>notre site internet</em><em> et notre page </em><em>LinkedIn </em><em>!<br><br></em><strong>Vos futures missions :<br><br></strong>Sous la responsabilité d'un chef de mission, vous participerez à des missions d'audit légal et contractuel.<br><br>Dans ce cadre, et en fonction de votre expérience et de votre profil, vos attributions seront notamment les suivantes :<br><br><ul><li>Participer aux missions de commissariat aux comptes pour des clients de domaines d’activités diversifiés,</li><li>Proposer des approches d’analyse des risques,</li><li>Définir des axes des contrôles à mettre en œuvre en lien avec le responsable de la mission,</li><li>Tester le contrôle interne, et rédiger des recommandations,</li><li>Participer à l'audit des différents cycles,</li><li>Participer à la rédaction des notes de synthèse et des rapports.<br><br></li></ul>Logiciel utilisé : Révisaudit<br><br>Modalité : CDI 39h avec RTT<br><br><strong>Ce que l'équipe recherche </strong><strong>🧐<br><br></strong><ul><li>Vous êtes titulaire d'une formation Bac+5 (DSCG / Ecole de commerce / M2 CCA...)</li><li>Vous justifiez d'une première expérience en cabinet comptable en dehors de vos stages et alternances<br><br></li></ul><em>Si ce poste vous correspond, n’hésitez plus et postulez !<br><br></em><strong>Les avantages si vous nous rejoignez </strong><strong>🤩<br><br></strong><ul><li>Titres restaurants</li><li>Abonnement au titre de transport Imagin Air ou navigo pris en charge à 100 %</li><li>Intéressement et plan épargne entreprise</li><li>Mutuelle d’entreprise prise en charge à hauteur de 70 % par l’entreprise</li><li>Un parcours d’intégration sur mesure (e-learning, parrainage, tutorat, séminaire, etc.)</li><li>Des formations individuelles et collectives régulières et des perspectives d’évolution</li><li>Une démarche d’entreprise RSE collaborative et participative<br><br></li></ul><strong>Comment se passe le processus de recrutement ? </strong><strong>🤝<br><br></strong>Toutes les candidatures seront lues avec attention par notre service recrutement. Puis, si votre profil nous correspond, nous organiserons :<br><br><ul><li>Un échange téléphonique avec notre recruteur </li><li>Une rencontre avec votre futur manager pour échanger sur le poste et sur vos attentes</li><li>Test technique et/ou questionnaire de personnalité en amont de l’entretien<br><br></li></ul><em>Le Réseau Talenz est engagé dans une politique d’inclusion et de diversité, tous nos postes sont ouverts aux personnes en situation de handicap.<br><br></em><em>TALENZ2<br><br></em>TZ05","Top 5 du classement des cabinets en France, Talenz, collectif créé en 2011 ayant pour objectif de mutualiser ses moyens et pratiques en intelligence collective, est devenu en 10 ans un acteur référent sur son marché avec 47 sites, 6 cabinets indépendants, plus de 1400 collaborateurs et 90 associés répartis sur le territoire national.Afin de poursuivre sa croissance, Talenz Sofidem, membre du Réseau Talenz, recherche un/une Auditeur financier pour un poste basé à Paris (75002).Vous ne connaissez pas Talenz Sofidem ? Pas d’inquiétude, en voici un petit résumé ! 😉Fondé il y a plus de 35 ans, Talenz Sofidem est un cabinet d’expertise comptable aux compétences multi-services pour ses clients (audit, conseil, juridique, création d’entreprises, social...).En quelques chiffres, Talenz Sofidem c’est :+100 collaborateurs3 sites : Paris, Laval et CaenUne politique d'emploi tournée vers l'alternance : 90% de nos alternants sont embauchés en CDI et nous avons obtenu le label HappyTrainees !97% de nos collaborateurs estiment avoir un travail intéressant et motivant (Source : enquête QVT interne - novembre 2024)95% de nos collaborateurs se sentent autonomes et responsables dans leur travail (Source : enquête QVT interne - novembre 2024)Envie d’en savoir plus ? Rendez-vous sur notre site internet et notre page LinkedIn !Vos futures missions :Sous la responsabilité d'un chef de mission, vous participerez à des missions d'audit légal et contractuel.Dans ce cadre, et en fonction de votre expérience et de votre profil, vos attributions seront notamment les suivantes :Participer aux missions de commissariat aux comptes pour des clients de domaines d’activités diversifiés,Proposer des approches d’analyse des risques,Définir des axes des contrôles à mettre en œuvre en lien avec le responsable de la mission,Tester le contrôle interne, et rédiger des recommandations,Participer à l'audit des différents cycles,Participer à la rédaction des notes de synthèse et des rapports.Logiciel utilisé : RévisauditModalité : CDI 39h avec RTTCe que l'équipe recherche 🧐Vous êtes titulaire d'une formation Bac+5 (DSCG / Ecole de commerce / M2 CCA...)Vous justifiez d'une première expérience en cabinet comptable en dehors de vos stages et alternancesSi ce poste vous correspond, n’hésitez plus et postulez !Les avantages si vous nous rejoignez 🤩Titres restaurantsAbonnement au titre de transport Imagin Air ou navigo pris en charge à 100 %Intéressement et plan épargne entrepriseMutuelle d’entreprise prise en charge à hauteur de 70 % par l’entrepriseUn parcours d’intégration sur mesure (e-learning, parrainage, tutorat, séminaire, etc.)Des formations individuelles et collectives régulières et des perspectives d’évolutionUne démarche d’entreprise RSE collaborative et participativeComment se passe le processus de recrutement ? 🤝Toutes les candidatures seront lues avec attention par notre service recrutement. Puis, si votre profil nous correspond, nous organiserons :Un échange téléphonique avec notre recruteur Une rencontre avec votre futur manager pour échanger sur le poste et sur vos attentesTest technique et/ou questionnaire de personnalité en amont de l’entretienLe Réseau Talenz est engagé dans une politique d’inclusion et de diversité, tous nos postes sont ouverts aux personnes en situation de handicap.TALENZ2TZ05","Contract","4270999822","Accounting","https://www.linkedin.com/jobs/search/?currentJobId=4247119878&geoId=105015875&keywords=Internal%20audit&origin=JOB_SEARCH_PAGE_SEARCH_BUTTON&refresh=true","Accounting/Auditing and Finance",,,,,"https://fr.linkedin.com/jobs/view/auditeur-at-talenz-4270999822?refId=I8N%2BNd%2B%2BZWKwebqLT%2ByDUw%3D%3D&trackingId=KYgjNnXswNM14CaTPETo4w%3D%3D&position=24&pageNum=0","Paris, Île-de-France, France","2025-07-23","I8N+Nd++ZWKwebqLT+yDUw==","","",,"Entry level","Auditeur","KYgjNnXswNM14CaTPETo4w=="
